X,Y,Z,__index,__rangexy,return_idx,num_returns,reflectance,elongation,Normal change rate (1),Number of neighbors (r=1),Surface density (r=1),Eigenentropy (1),Anisotropy (1),Planarity (1),Linearity (1),Surface variation (1),Sphericity (1),Verticality (1),3rd eigenvalue (1),Noise
5.31199980,-5.59600019,0.67699999,77211.000000,7.716000,0.000000,2.000000,5.000000,5.000000,0.279475,774.000000,246.371841,0.748874,0.275979,0.142605,0.133373,0.279475,0.724021,0.693337,0.097797,1.000000
3.09999990,-3.37100005,0.31099999,77223.000000,4.580000,0.000000,2.000000,7.000000,8.000000,0.204390,137.000000,43.608452,0.889159,0.561442,0.268574,0.292868,0.204390,0.438558,0.033632,0.107795,1.000000
5.54300022,-5.95100021,0.72700000,77225.000000,8.133000,0.000000,2.000000,3.000000,3.000000,0.265807,589.000000,187.484512,0.748259,0.322303,0.194193,0.128110,0.265807,0.677697,0.982933,0.093183,1.000000
5.28200006,-5.57200003,0.99299997,77238.000000,7.677000,0.000000,2.000000,188.000000,12.000000,0.175490,113.000000,35.969017,0.831179,0.589445,0.518362,0.071083,0.175490,0.410555,0.039529,0.080225,1.000000
4.32000017,-4.57700014,0.81400001,77243.000000,6.294000,0.000000,2.000000,82.000000,9.000000,0.175248,145.000000,46.154934,0.861826,0.644515,0.317494,0.327021,0.175248,0.355485,0.061683,0.088938,1.000000
3.75200009,-4.11999989,0.61900002,77256.000000,5.572000,0.000000,2.000000,53.000000,8.000000,0.216656,144.000000,45.836624,0.825178,0.518197,0.260206,0.257991,0.216656,0.481803,0.030136,0.095050,1.000000
4.85699987,-5.51300001,0.68800002,77263.000000,7.347000,0.000000,2.000000,16.000000,7.000000,0.209595,264.000000,84.033806,0.877102,0.590917,0.133612,0.457304,0.209595,0.409083,0.926280,0.110083,1.000000
3.99300003,-4.55499983,0.56599998,77268.000000,6.058000,0.000000,2.000000,34.000000,8.000000,0.211665,153.000000,48.701412,0.878114,0.547758,0.232111,0.315647,0.211665,0.452242,0.031831,0.107917,1.000000
6.88399982,-8.02900028,1.02300000,77280.000000,10.576000,0.000000,1.000000,182.000000,14.000000,0.050403,1333.000000,424.307068,0.719495,0.901283,0.761104,0.140179,0.050403,0.098717,0.147732,0.020890,1.000000
5.16300011,-6.12699986,0.78100002,77293.000000,8.012000,0.000000,2.000000,11.000000,6.000000,0.200189,233.000000,74.166199,0.814847,0.646058,0.060154,0.585904,0.200189,0.353942,0.979730,0.093381,1.000000
4.63500023,-5.53000021,0.70499998,77298.000000,7.216000,0.000000,2.000000,6.000000,7.000000,0.193081,130.000000,41.380283,0.885675,0.562487,0.390935,0.171552,0.193081,0.437513,0.145847,0.100816,1.000000
5.48400021,-6.76700020,0.70099998,77306.000000,8.710000,0.000000,2.000000,37.000000,9.000000,0.192717,342.000000,108.861977,0.748224,0.609620,0.244905,0.364715,0.192717,0.390380,0.717007,0.071202,1.000000
9.46300030,-11.26900005,1.75899994,77308.000000,14.715000,0.000000,1.000000,59.000000,9.000000,0.061639,53.000000,16.870424,0.616615,0.916985,0.180752,0.736234,0.061639,0.083015,0.054889,0.021568,1.000000
3.13899994,-3.82900000,0.48600000,77315.000000,4.951000,0.000000,2.000000,18.000000,7.000000,0.166937,110.000000,35.014088,0.809023,0.667195,0.327989,0.339207,0.166937,0.332805,0.159130,0.074053,1.000000
3.90300012,-4.80299997,0.61699998,77320.000000,6.189000,0.000000,2.000000,49.000000,11.000000,0.179365,128.000000,40.743664,0.859569,0.639927,0.287337,0.352590,0.179365,0.360073,0.098701,0.090401,1.000000
4.44999981,-5.51800013,0.71399999,77324.000000,7.089000,0.000000,2.000000,10.000000,6.000000,0.169273,121.000000,38.515495,0.866331,0.667981,0.297400,0.370581,0.169273,0.332019,0.166376,0.088451,1.000000
5.35200024,-6.86199999,0.90700001,77345.000000,8.702000,0.000000,2.000000,53.000000,9.000000,0.205622,60.000000,19.098593,0.860856,0.573672,0.220701,0.352971,0.205622,0.426328,0.555079,0.101179,1.000000
6.64499998,-8.30300045,1.52699995,77354.000000,10.634000,0.000000,1.000000,23.000000,7.000000,0.224542,464.000000,147.695786,0.474437,0.536121,0.138130,0.397992,0.224542,0.463879,0.179176,0.037606,1.000000
7.70800018,-10.22999954,1.38199997,77364.000000,12.809000,0.000000,1.000000,8.000000,6.000000,0.065527,88.000000,28.011269,0.593534,0.905458,0.253724,0.651734,0.065527,0.094542,0.077973,0.019632,1.000000
2.31999993,-3.17499995,0.33899999,77374.000000,3.932000,0.000000,1.000000,22.000000,8.000000,0.112248,64.000000,20.371832,0.755834,0.797617,0.398227,0.399389,0.112248,0.202383,0.257433,0.046766,1.000000
2.31599998,-3.19000006,0.34200001,77377.000000,3.942000,0.000000,1.000000,9.000000,6.000000,0.112248,64.000000,20.371832,0.755834,0.797617,0.398227,0.399389,0.112248,0.202383,0.257433,0.046766,1.000000
4.05299997,4.18900013,0.74599999,77527.000000,5.829000,0.000000,2.000000,4.000000,2.000000,0.035187,1734.000000,551.949341,0.459203,0.935348,0.708062,0.227286,0.035187,0.064652,0.113280,0.006430,1.000000
3.64199996,3.32999992,0.28099999,77633.000000,4.935000,0.000000,2.000000,8.000000,5.000000,0.102204,2027.000000,645.214111,0.443038,0.808275,0.492462,0.315813,0.102204,0.191725,0.098693,0.016353,1.000000
3.88199997,2.82200003,0.20500000,77774.000000,4.799000,0.000000,2.000000,5.000000,3.000000,0.192828,1057.000000,336.453552,0.544671,0.588958,0.309573,0.279384,0.192828,0.411042,0.389252,0.040340,1.000000
5.82700014,3.96199989,0.57900000,77800.000000,7.046000,0.000000,1.000000,236.000000,15.000000,0.010724,3759.000000,1196.526855,0.710085,0.978695,0.944066,0.034629,0.010724,0.021305,0.157432,0.005153,1.000000
5.81599998,3.92600012,0.57400000,77804.000000,7.017000,0.000000,1.000000,248.000000,15.000000,0.010843,3789.000000,1206.076172,0.711087,0.978358,0.952601,0.025757,0.010843,0.021642,0.155733,0.005227,1.000000
4.64099979,2.10999990,0.23199999,78020.000000,5.098000,0.000000,2.000000,19.000000,10.000000,0.147059,2497.000000,794.819763,0.610046,0.670259,0.582759,0.087500,0.147059,0.329741,0.051171,0.037992,1.000000
4.94199991,2.04600000,0.45300001,78055.000000,5.349000,0.000000,2.000000,5.000000,4.000000,0.273320,1423.000000,452.954956,0.565192,0.301695,0.158288,0.143407,0.273320,0.698305,0.010929,0.058895,1.000000
6.35400009,2.62599993,0.30000001,78065.000000,6.875000,0.000000,1.000000,254.000000,15.000000,0.019890,3147.000000,1001.721191,0.735162,0.961243,0.871081,0.090162,0.019890,0.038757,0.073130,0.009972,1.000000
7.71199989,2.97099996,0.69800001,78087.000000,8.264000,0.000000,1.000000,208.000000,14.000000,0.008420,2011.000000,640.121155,0.712658,0.983667,0.907070,0.076597,0.008420,0.016333,0.084063,0.004181,1.000000
5.66900015,2.12100005,0.50199997,78100.000000,6.053000,0.000000,2.000000,6.000000,3.000000,0.078029,2397.000000,762.988770,0.668542,0.835993,0.773857,0.062135,0.078029,0.164007,0.079901,0.025869,1.000000
5.69899988,2.11299992,0.50300002,78105.000000,6.078000,0.000000,2.000000,123.000000,9.000000,0.072532,2415.000000,768.718384,0.668826,0.848959,0.780333,0.068626,0.072532,0.151041,0.078711,0.024309,1.000000
6.19999981,1.77699995,0.50800002,78201.000000,6.450000,0.000000,1.000000,254.000000,15.000000,0.038642,2683.000000,854.025391,0.709449,0.920916,0.888417,0.032498,0.038642,0.079084,0.074733,0.016041,1.000000
5.39300013,1.41299999,0.19700000,78235.000000,5.575000,0.000000,1.000000,254.000000,15.000000,0.036625,3931.000000,1251.276123,0.702689,0.924244,0.916909,0.007335,0.036625,0.075756,0.081390,0.014963,1.000000
3.37100005,0.82700002,0.25900000,78250.000000,3.470000,0.000000,2.000000,10.000000,5.000000,0.174567,125.000000,39.788734,0.875785,0.664795,0.249795,0.415000,0.174567,0.335205,0.039082,0.094125,1.000000
3.45099998,0.83499998,0.26499999,78255.000000,3.550000,0.000000,2.000000,6.000000,4.000000,0.170340,126.000000,40.107044,0.875582,0.673201,0.264914,0.408287,0.170340,0.326799,0.063948,0.092186,1.000000
6.99100018,1.69500005,0.40700001,78258.000000,7.194000,0.000000,1.000000,41.000000,10.000000,0.013999,2462.000000,783.678894,0.720761,0.972314,0.922388,0.049926,0.013999,0.027686,0.068784,0.006871,1.000000
6.05200005,0.63900000,0.19300000,78425.000000,6.086000,0.000000,1.000000,184.000000,12.000000,0.018353,3789.000000,1206.076172,0.722236,0.963348,0.923813,0.039534,0.018353,0.036652,0.070227,0.008790,1.000000
6.72300005,0.35600001,0.35200000,78490.000000,6.732000,0.000000,1.000000,94.000000,11.000000,0.010815,2935.000000,934.239502,0.715750,0.978243,0.968152,0.010091,0.010815,0.021757,0.071431,0.005323,1.000000
6.65399981,0.24300000,0.48899999,78511.000000,6.658000,0.000000,1.000000,68.000000,9.000000,0.013393,2847.000000,906.228210,0.712741,0.973043,0.958828,0.014215,0.013393,0.026957,0.071167,0.006377,1.000000
6.76399994,0.22700000,0.49700001,78515.000000,6.768000,0.000000,1.000000,79.000000,13.000000,0.013731,2782.000000,885.538086,0.717258,0.972560,0.943521,0.029039,0.013731,0.027440,0.070320,0.006649,1.000000
6.05600023,0.08800000,0.18799999,78537.000000,6.057000,1.000000,2.000000,70.000000,13.000000,0.013289,3789.000000,1206.076172,0.719397,0.973520,0.939625,0.033896,0.013289,0.026480,0.069854,0.006517,1.000000
3.81200004,0.05500000,0.11100000,78538.000000,3.813000,0.000000,2.000000,6.000000,3.000000,0.196464,2705.000000,861.028198,0.498122,0.527922,0.458718,0.069205,0.196464,0.472078,0.071439,0.035376,1.000000
3.80299997,0.04300000,0.11100000,78543.000000,3.803000,0.000000,2.000000,7.000000,3.000000,0.201881,2649.000000,843.202881,0.495648,0.514818,0.432941,0.081877,0.201881,0.485182,0.071506,0.035997,1.000000
3.93600011,0.03200000,0.28200001,78550.000000,3.936000,0.000000,2.000000,29.000000,6.000000,0.228744,657.000000,209.129593,0.577638,0.565454,0.030609,0.534844,0.228744,0.434546,0.848310,0.053394,1.000000
3.20799994,0.01600000,0.22700000,78554.000000,3.208000,0.000000,2.000000,47.000000,7.000000,0.164860,152.000000,48.383102,0.871248,0.628373,0.510949,0.117424,0.164860,0.371627,0.052029,0.085307,1.000000
5.18800020,0.01000000,0.37799999,78559.000000,5.188000,0.000000,2.000000,142.000000,9.000000,0.059799,3274.000000,1042.146484,0.666055,0.875538,0.832421,0.043116,0.059799,0.124462,0.071471,0.020380,1.000000
4.38600016,-0.10600000,0.13300000,78590.000000,4.387000,0.000000,1.000000,61.000000,9.000000,0.062762,4353.000000,1385.602905,0.635756,0.871758,0.786838,0.084919,0.062762,0.128242,0.069501,0.019390,1.000000
2.35500002,-0.05500000,0.16200000,78592.000000,2.356000,0.000000,2.000000,126.000000,9.000000,0.173916,68.000000,21.645071,0.739818,0.658006,0.282445,0.375561,0.173916,0.341994,0.045024,0.063896,1.000000
6.18800020,-0.20999999,0.19499999,78603.000000,6.191000,0.000000,1.000000,8.000000,8.000000,0.012936,3611.000000,1149.416992,0.721392,0.974312,0.934386,0.039926,0.012936,0.025688,0.069525,0.006419,1.000000
6.53399992,-0.23800001,0.48199999,78609.000000,6.538000,0.000000,1.000000,152.000000,15.000000,0.014967,2931.000000,932.966248,0.715105,0.969976,0.945910,0.024066,0.014967,0.030024,0.070716,0.007118,1.000000
4.46899986,-0.26699999,0.13699999,78633.000000,4.477000,0.000000,1.000000,7.000000,6.000000,0.051283,4471.000000,1423.163452,0.643164,0.895273,0.832694,0.062579,0.051283,0.104727,0.070559,0.016593,1.000000
5.49900007,-0.32600001,0.28799999,78634.000000,5.509000,0.000000,1.000000,6.000000,3.000000,0.028418,3890.000000,1238.225464,0.708724,0.942866,0.896177,0.046689,0.028418,0.057134,0.068583,0.012255,1.000000
7.14799976,-0.44100001,0.53399998,78639.000000,7.161000,0.000000,1.000000,162.000000,15.000000,0.013211,2402.000000,764.580322,0.722757,0.973643,0.942324,0.031319,0.013211,0.026357,0.065293,0.006579,1.000000
6.66300011,-0.51700002,0.49900001,78657.000000,6.683000,0.000000,1.000000,32.000000,13.000000,0.014768,2791.000000,888.402893,0.717091,0.970739,0.922857,0.047882,0.014768,0.029261,0.068658,0.007095,1.000000
7.00400019,-0.67699999,0.52899998,78681.000000,7.036000,0.000000,1.000000,160.000000,11.000000,0.012566,2485.000000,791.000061,0.718928,0.974889,0.948078,0.026811,0.012566,0.025111,0.066092,0.006184,1.000000
5.17999983,-0.73100001,0.39500001,78736.000000,5.231000,0.000000,1.000000,176.000000,12.000000,0.044118,3205.000000,1020.183167,0.636093,0.912480,0.808756,0.103723,0.044118,0.087520,0.063354,0.014210,1.000000
4.73400021,-0.72200000,0.25799999,78747.000000,4.789000,0.000000,1.000000,146.000000,9.000000,0.060258,3757.000000,1195.890259,0.630360,0.877107,0.793648,0.083458,0.060258,0.122893,0.066636,0.018399,1.000000
6.19799995,-1.04100001,0.21799999,78762.000000,6.285000,0.000000,1.000000,63.000000,10.000000,0.011467,3469.000000,1104.216919,0.714655,0.976853,0.972247,0.004606,0.011467,0.023147,0.069385,0.005586,1.000000
5.14300013,-0.99500000,0.07200000,78788.000000,5.239000,0.000000,1.000000,234.000000,15.000000,0.019926,4910.000000,1562.901489,0.704084,0.961260,0.866697,0.094564,0.019926,0.038740,0.065859,0.008817,1.000000
6.59299994,-1.24800003,0.37900001,78790.000000,6.710000,0.000000,1.000000,128.000000,14.000000,0.010990,2908.000000,925.645142,0.716820,0.977823,0.973684,0.004138,0.010990,0.022177,0.068141,0.005427,1.000000
4.42799997,-0.86100000,0.15600000,78794.000000,4.511000,0.000000,2.000000,58.000000,9.000000,0.057775,4385.000000,1395.788818,0.621221,0.881308,0.817017,0.064291,0.057775,0.118692,0.070881,0.017226,1.000000
6.51900005,-1.36199999,0.38000000,78815.000000,6.660000,0.000000,1.000000,160.000000,12.000000,0.010725,2967.000000,944.425415,0.715347,0.978527,0.959237,0.019290,0.010725,0.021473,0.068186,0.005273,1.000000
6.61800003,-1.47099996,0.39199999,78831.000000,6.779000,0.000000,1.000000,94.000000,13.000000,0.009223,2832.000000,901.453552,0.713402,0.981408,0.978602,0.002806,0.009223,0.018592,0.067751,0.004554,1.000000
3.37700009,-0.82499999,0.12100000,78855.000000,3.476000,0.000000,2.000000,23.000000,7.000000,0.232339,489.000000,155.653534,0.710310,0.546979,0.043784,0.503195,0.232339,0.453021,0.648793,0.077609,1.000000
5.34000015,-2.00099993,0.37400001,79007.000000,5.702000,0.000000,2.000000,11.000000,5.000000,0.040244,3167.000000,1008.087402,0.686548,0.919221,0.845651,0.073571,0.040244,0.080779,0.062362,0.015405,1.000000
7.16699982,-3.15300012,0.71799999,79084.000000,7.830000,0.000000,1.000000,40.000000,15.000000,0.026805,1704.000000,542.400024,0.738549,0.945783,0.914238,0.031545,0.026805,0.054217,0.065258,0.013032,1.000000
7.02299976,-3.16899991,0.71200001,79096.000000,7.705000,0.000000,1.000000,65.000000,13.000000,0.032667,1757.000000,559.270447,0.743453,0.933095,0.914306,0.018789,0.032667,0.066905,0.066896,0.015695,1.000000
5.09299994,-2.46600008,0.17700000,79109.000000,5.659000,0.000000,1.000000,254.000000,15.000000,0.044842,3632.000000,1156.101440,0.721311,0.908361,0.860329,0.048032,0.044842,0.091639,0.069847,0.018969,1.000000
4.56899977,-2.44499993,0.39600000,79176.000000,5.182000,0.000000,2.000000,60.000000,8.000000,0.260187,1807.000000,575.185974,0.635971,0.317724,0.257700,0.060023,0.260187,0.682276,0.060628,0.068277,1.000000
4.01800013,-2.16400003,0.34900001,79181.000000,4.564000,0.000000,2.000000,12.000000,6.000000,0.187091,687.000000,218.678879,0.661012,0.675674,0.084866,0.590807,0.187091,0.324326,0.948474,0.057461,1.000000
7.80600023,-4.19700003,0.87800002,79186.000000,8.863000,0.000000,1.000000,25.000000,13.000000,0.026148,1264.000000,402.343689,0.742774,0.947107,0.917056,0.030051,0.026148,0.052893,0.069227,0.012979,1.000000
5.76000023,-3.41300011,0.26800001,79215.000000,6.695000,0.000000,1.000000,254.000000,15.000000,0.044052,2697.000000,858.481750,0.752187,0.909352,0.876459,0.032893,0.044052,0.090648,0.074942,0.020784,1.000000
6.25899982,-3.85500002,0.61299998,79254.000000,7.350000,0.000000,2.000000,13.000000,6.000000,0.071281,1874.000000,596.512695,0.754614,0.848540,0.821907,0.026633,0.071281,0.151460,0.067900,0.031081,1.000000
5.28499985,-3.34299994,0.39700001,79262.000000,6.254000,0.000000,2.000000,70.000000,10.000000,0.116968,2347.000000,747.073303,0.744192,0.743051,0.682839,0.060213,0.116968,0.256949,0.074909,0.045324,1.000000
4.04400015,-2.51900005,0.39199999,79264.000000,4.765000,0.000000,2.000000,7.000000,7.000000,0.240028,235.000000,74.802818,0.922225,0.471395,0.145056,0.326339,0.240028,0.528605,0.539254,0.135185,1.000000
5.83400011,-3.66799998,0.57999998,79269.000000,6.891000,0.000000,2.000000,31.000000,7.000000,0.107402,1904.000000,606.062012,0.745733,0.764851,0.719122,0.045729,0.107402,0.235149,0.070439,0.042403,1.000000
5.54899979,-3.58500004,0.56500000,79285.000000,6.606000,0.000000,2.000000,23.000000,7.000000,0.147384,1817.000000,578.369019,0.732283,0.661045,0.621894,0.039150,0.147384,0.338955,0.069468,0.053239,1.000000
5.62200022,-3.70799994,0.58300000,79298.000000,6.735000,0.000000,2.000000,6.000000,5.000000,0.145783,1755.000000,558.633850,0.730503,0.666010,0.623037,0.042972,0.145783,0.333990,0.077973,0.052497,1.000000
5.25299978,-3.56100011,0.42600000,79306.000000,6.346000,0.000000,2.000000,4.000000,3.000000,0.139097,2105.000000,670.042297,0.737302,0.679608,0.662580,0.017028,0.139097,0.320392,0.073042,0.051385,1.000000
5.20100021,-3.47300005,0.67699999,79317.000000,6.253000,0.000000,2.000000,79.000000,9.000000,0.275153,935.000000,297.619720,0.708675,0.311058,0.125966,0.185092,0.275153,0.688942,0.420916,0.087206,1.000000
4.89300013,-3.62100005,0.31299999,79351.000000,6.087000,0.000000,2.000000,104.000000,10.000000,0.156358,2222.000000,707.284546,0.732965,0.634373,0.607138,0.027235,0.156358,0.365627,0.070587,0.056078,1.000000
4.40999985,-3.28299999,0.28299999,79356.000000,5.498000,0.000000,2.000000,5.000000,4.000000,0.282167,1743.000000,554.814087,0.678047,0.223340,0.199164,0.024176,0.282167,0.776660,0.240076,0.082304,1.000000
1.46700001,-1.08299994,0.08000000,79361.000000,1.823000,0.000000,2.000000,17.000000,7.000000,0.091338,31.000000,9.867606,0.646679,0.818416,0.624881,0.193535,0.091338,0.181584,0.240345,0.027922,1.000000
5.90199995,-4.29899979,0.82999998,79372.000000,7.302000,0.000000,1.000000,3.000000,3.000000,0.240700,1056.000000,336.135223,0.713111,0.386697,0.321392,0.065305,0.240700,0.613303,0.029810,0.077740,1.000000
6.53599977,-4.96299982,0.78200001,79388.000000,8.207000,0.000000,2.000000,4.000000,3.000000,0.081986,1230.000000,391.521149,0.753000,0.823810,0.796657,0.027153,0.081986,0.176190,0.050799,0.034677,1.000000
6.19700003,-4.86899996,0.60299999,79400.000000,7.881000,0.000000,2.000000,3.000000,2.000000,0.081782,1493.000000,475.236633,0.753792,0.822994,0.810347,0.012647,0.081782,0.177006,0.059319,0.034687,1.000000
5.97100019,-4.58300018,0.87900001,79407.000000,7.527000,0.000000,2.000000,16.000000,7.000000,0.251151,956.000000,304.304230,0.707310,0.346339,0.295336,0.051003,0.251151,0.653661,0.015447,0.079615,1.000000
6.69500017,-5.32999992,0.66399997,79409.000000,8.558000,0.000000,1.000000,254.000000,15.000000,0.034790,1224.000000,389.611298,0.737137,0.931300,0.837322,0.093977,0.034790,0.068700,0.062463,0.016195,1.000000
7.03999996,-5.85500002,0.92500001,79444.000000,9.156000,0.000000,1.000000,30.000000,5.000000,0.070588,910.000000,289.661987,0.759607,0.851706,0.804251,0.047456,0.070588,0.148294,0.057940,0.031332,1.000000
10.80000019,-9.16800022,1.46500003,79456.000000,14.167000,0.000000,1.000000,43.000000,8.000000,0.210348,177.000000,56.340847,0.316088,0.559815,0.212284,0.347532,0.210348,0.440185,0.487158,0.019397,1.000000
4.24499989,-3.72399998,0.34900001,79459.000000,5.647000,0.000000,2.000000,6.000000,6.000000,0.204491,760.000000,241.915512,0.714651,0.639038,0.043248,0.595790,0.204491,0.360962,0.647422,0.072127,1.000000
10.72500038,-9.16300011,1.46399999,79461.000000,14.107000,0.000000,1.000000,43.000000,8.000000,0.185962,256.000000,81.487328,0.350295,0.663798,0.135502,0.528297,0.185962,0.336202,0.475563,0.020329,1.000000
10.75300026,-9.24400043,1.47700000,79466.000000,14.181000,1.000000,2.000000,3.000000,2.000000,0.240814,171.000000,54.430988,0.297668,0.390119,0.312823,0.077296,0.240814,0.609881,0.629405,0.020142,1.000000
